Id,ItemName,ItemType,IconName,Price,BP,EquipEffect,EquipPower,ThrowPower,ThrowEffect,NaturalGiftPower,NaturalGiftType,PluckEffect,MachineWaza,SortNum,ItemGroup,GroupID,FieldPocket,FieldFunctionType,BattleFunctionType,BattleUseLost,BattleBagSelect,BattleBagSelectTarget,NoSpend,SetToPoke,SlotMaxNum,WorkType,WorkCommon,WorkEffectGuard,WorkCritical,WorkAttack,WorkDefense,WorkSpeed,WorkAccuracy,WorkSpAttack,WorkSpDefense,WorkLevel,WorkPpSelTgt,WorkPpRcv,WorkPpUp,WorkStatusLimitCtrl,WorkStatusHp,WorkStatusAtk,WorkStatusDef,WorkStatusSpd,WorkStatusSAtk,WorkStatusSDef,WorkFriendly1,WorkFriendly2,WorkFriendly3,WorkRecvSleep,WorkRecvPoison,WorkRecvBurn,WorkRecvFreeze,WorkRecvParalyze,WorkRecvConfuse,WorkRecvMero,WorkRecvPower,WorkRevival,WorkEvolutional,WorkRecvNemuke,WorkRecvTousyou,WorkWazaDrunk,WorkAvoidUp,WorkOffenseUp,WorkOffDefInv,prevent_toss,selectable,battlePocket,fieldUseFunc,battleUseFunc,inf_heal,guard_spec,revive,revive_all,evolve,spdef_stages,hp_restore,hp_ev_up,atk_ev_up,def_ev_up,speed_ev_up,spatk_ev_up,spdef_ev_up,friendship_mod_lo,friendship_mod_med,friendship_mod_hi,hp_restore_param,pp_restore_param,friendship_mod_lo_param,friendship_mod_med_param,friendship_mod_hi_param
32,ITEM_LEMONADE,ITEMTYPE_DRUG,item_032,350,0,0,80,30,0,0,31,0,WAZA_NULL,11,ITEMGROUP_NONE,0,POCKET_MEDICINE,FIELDFUNC_RECOVER,BTLFUNC_RECOVER,FALSE,TRUE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,70,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_HP_RESTORE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80,0,0,0,0
33,ITEM_MOOMOO_MILK,ITEMTYPE_DRUG,item_033,500,0,0,100,30,0,0,31,0,WAZA_NULL,12,ITEMGROUP_NONE,0,POCKET_MEDICINE,FIELDFUNC_RECOVER,BTLFUNC_RECOVER,FALSE,TRUE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,100,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_HP_RESTORE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,0,0,0,0
34,ITEM_ENERGY_POWDER,ITEMTYPE_DRUG,item_034,500,0,0,0,30,0,0,31,0,WAZA_NULL,13,ITEMGROUP_NONE,0,POCKET_MEDICINE,FIELDFUNC_RECOVER,BTLFUNC_RECOVER,FALSE,TRUE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,-5,-5,-10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,60,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_HP_RESTORE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,50,0,-5,-5,-10
35,ITEM_ENERGY_ROOT,ITEMTYPE_DRUG,item_035,800,0,0,0,30,0,0,31,0,WAZA_NULL,14,ITEMGROUP_NONE,0,POCKET_MEDICINE,FIELDFUNC_RECOVER,BTLFUNC_RECOVER,FALSE,TRUE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,-10,-10,-15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,120,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_HP_RESTORE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,200,0,-10,-10,-15
36,ITEM_HEAL_POWDER,ITEMTYPE_DRUG,item_036,450,0,0,0,30,0,0,31,0,WAZA_NULL,15,ITEMGROUP_NONE,0,POCKET_MEDICINE,FIELDFUNC_RECOVER,BTLFUNC_RECOVER,FALSE,TRUE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,-5,-5,-10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,1,1,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_STATUS_HEALERS,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,-5,-5,-10
37,ITEM_REVIVAL_HERB,ITEMTYPE_DRUG,item_037,2800,0,0,0,30,0,0,31,0,WAZA_NULL,16,ITEMGROUP_NONE,0,POCKET_MEDICINE,FIELDFUNC_RECOVER,BTLFUNC_RECOVER,FALSE,TRUE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,-15,-15,-20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,255,1,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_STATUS_HEALERS,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,255,0,-15,-15,-20
38,ITEM_ETHER,ITEMTYPE_DRUG,item_038,1200,0,0,10,30,0,0,31,0,WAZA_NULL,34,ITEMGROUP_NONE,0,POCKET_MEDICINE,FIELDFUNC_RECOVER,BTLFUNC_RECOVER,FALSE,TRUE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_SINGLE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_PP_RESTORE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10,0,0,0
39,ITEM_MAX_ETHER,ITEMTYPE_DRUG,item_039,2000,0,0,255,30,0,0,31,0,WAZA_NULL,35,ITEMGROUP_NONE,0,POCKET_MEDICINE,FIELDFUNC_RECOVER,BTLFUNC_RECOVER,FALSE,TRUE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_SINGLE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_PP_RESTORE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,127,0,0,0
40,ITEM_ELIXIR,ITEMTYPE_DRUG,item_040,3000,0,0,10,30,0,0,31,0,WAZA_NULL,36,ITEMGROUP_NONE,0,POCKET_MEDICINE,FIELDFUNC_RECOVER,BTLFUNC_RECOVER,FALSE,TRUE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_OVERALL,127,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_PP_RESTORE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10,0,0,0
41,ITEM_MAX_ELIXIR,ITEMTYPE_DRUG,item_041,4500,0,0,255,30,0,0,31,0,WAZA_NULL,37,ITEMGROUP_NONE,0,POCKET_MEDICINE,FIELDFUNC_RECOVER,BTLFUNC_RECOVER,FALSE,TRUE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_OVERALL,127,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_PP_RESTORE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,127,0,0,0
42,ITEM_LAVA_COOKIE,,,200,,0,0,30,0,0,31,0,,,,,POCKET_MEDICINE,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_STATUS_HEALERS,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
43,ITEM_BERRY_JUICE,,,100,,HOLD_EFFECT_HP_RESTORE,20,30,0,0,31,0,,,,,POCKET_MEDICINE,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_HP_RESTORE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,0,0,0,0
44,ITEM_SACRED_ASH,,,200,,0,0,30,0,0,31,0,,,,,POCKET_MEDICINE,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,255,0,0,0,0
45,ITEM_HP_UP,ITEMTYPE_DRUG,item_045,9800,2,0,0,30,0,0,31,0,WAZA_NULL,13,ITEMGROUP_NONE,0,POCKET_MEDICINE,FIELDFUNC_RECOVER,BTLFUNC_NONE,FALSE,FALSE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,10,0,0,0,0,0,4,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_NONE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,5,3,2
46,ITEM_PROTEIN,ITEMTYPE_DRUG,item_046,9800,2,0,0,30,0,0,31,0,WAZA_NULL,14,ITEMGROUP_NONE,0,POCKET_MEDICINE,FIELDFUNC_RECOVER,BTLFUNC_NONE,FALSE,FALSE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,10,0,0,0,0,4,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_NONE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,5,3,2
47,ITEM_IRON,ITEMTYPE_DRUG,item_047,9800,2,0,0,30,0,0,31,0,WAZA_NULL,15,ITEMGROUP_NONE,0,POCKET_MEDICINE,FIELDFUNC_RECOVER,BTLFUNC_NONE,FALSE,FALSE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,10,0,0,0,4,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_NONE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,5,3,2
48,ITEM_CARBOS,ITEMTYPE_DRUG,item_048,9800,2,0,0,30,0,0,31,0,WAZA_NULL,16,ITEMGROUP_NONE,0,POCKET_MEDICINE,FIELDFUNC_RECOVER,BTLFUNC_NONE,FALSE,FALSE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,10,0,0,4,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_NONE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,5,3,2
49,ITEM_CALCIUM,ITEMTYPE_DRUG,item_049,9800,2,0,0,30,0,0,31,0,WAZA_NULL,17,ITEMGROUP_NONE,0,POCKET_MEDICINE,FIELDFUNC_RECOVER,BTLFUNC_NONE,FALSE,FALSE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,10,0,4,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_NONE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,5,3,2
50,ITEM_RARE_CANDY,ITEMTYPE_DRUG,item_050,4800,20,0,0,30,0,0,31,0,WAZA_NULL,4,ITEMGROUP_NONE,0,POCKET_MEDICINE,FIELDFUNC_RECOVER,BTLFUNC_NONE,FALSE,FALSE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,1,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,4,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_NONE,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,5,3,2
51,ITEM_PP_UP,ITEMTYPE_DRUG,item_051,9800,10,0,0,30,0,0,31,0,WAZA_NULL,11,ITEMGROUP_NONE,0,POCKET_MEDICINE,FIELDFUNC_RECOVER,BTLFUNC_NONE,FALSE,FALSE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,4,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_NONE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,5,3,2
52,ITEM_ZINC,ITEMTYPE_DRUG,item_052,9800,2,0,0,30,0,0,31,0,WAZA_NULL,18,ITEMGROUP_NONE,0,POCKET_MEDICINE,FIELDFUNC_RECOVER,BTLFUNC_NONE,FALSE,FALSE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,10,4,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_NONE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,5,3,2
53,ITEM_PP_MAX,ITEMTYPE_DRUG,item_053,9800,0,0,0,30,0,0,31,0,WAZA_NULL,12,ITEMGROUP_NONE,0,POCKET_MEDICINE,FIELDFUNC_RECOVER,BTLFUNC_NONE,FALSE,FALSE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,2,0,0,0,0,0,0,0,4,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_NONE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,5,3,2
54,ITEM_OLD_GATEAU,,,200,,0,0,30,0,0,31,0,,,,,POCKET_MEDICINE,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_STATUS_HEALERS,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
55,ITEM_GUARD_SPEC,ITEMTYPE_BATTLE,item_055,700,0,0,0,30,0,0,31,0,WAZA_NULL,7,ITEMGROUP_NONE,0,POCKET_BATTLE_ITEMS,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,TRUE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,1,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_BATTLE_ITEMS,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,1,1,0
56,ITEM_DIRE_HIT,ITEMTYPE_BATTLE,item_056,650,0,0,0,30,0,0,31,0,WAZA_NULL,6,ITEMGROUP_NONE,0,POCKET_BATTLE_ITEMS,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,TRUE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,1,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_BATTLE_ITEMS,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,1,1,0
57,ITEM_X_ATTACK,ITEMTYPE_BATTLE,item_057,500,0,0,0,30,0,0,31,0,WAZA_NULL,0,ITEMGROUP_NONE,0,POCKET_BATTLE_ITEMS,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,TRUE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,1,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_BATTLE_ITEMS,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,1,1,0
58,ITEM_X_DEFENSE,ITEMTYPE_BATTLE,item_058,550,0,0,0,30,0,0,31,0,WAZA_NULL,1,ITEMGROUP_NONE,0,POCKET_BATTLE_ITEMS,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,TRUE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,1,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_BATTLE_ITEMS,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,1,1,0
59,ITEM_X_SPEED,ITEMTYPE_BATTLE,item_059,350,0,0,0,30,0,0,31,0,WAZA_NULL,4,ITEMGROUP_NONE,0,POCKET_BATTLE_ITEMS,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,TRUE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,1,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_BATTLE_ITEMS,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,1,1,0
60,ITEM_X_ACCURACY,ITEMTYPE_BATTLE,item_060,950,0,0,0,30,0,0,31,0,WAZA_NULL,5,ITEMGROUP_NONE,0,POCKET_BATTLE_ITEMS,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,TRUE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,1,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_BATTLE_ITEMS,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,1,1,0
61,ITEM_X_SP_ATK,ITEMTYPE_BATTLE,item_061,350,0,0,0,30,0,0,31,0,WAZA_NULL,2,ITEMGROUP_NONE,0,POCKET_BATTLE_ITEMS,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,TRUE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,1,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_BATTLE_ITEMS,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,1,1,0
62,ITEM_X_SP_DEF,ITEMTYPE_BATTLE,item_062,350,0,0,0,30,0,0,31,0,WAZA_NULL,3,ITEMGROUP_NONE,0,POCKET_BATTLE_ITEMS,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,TRUE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,2,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_BATTLE_ITEMS,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,1,1,0
63,ITEM_POKE_DOLL,ITEMTYPE_BATTLE,item_063,1000,0,0,0,30,0,0,31,0,WAZA_NULL,8,ITEMGROUP_NONE,0,POCKET_BATTLE_ITEMS,FIELDFUNC_NONE,BTLFUNC_ESCAPE,FALSE,TRUE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_BATTLE_ITEMS,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
64,ITEM_FLUFFY_TAIL,,,1000,,0,0,30,0,0,31,0,,,,,POCKET_BATTLE_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_BATTLE_ITEMS,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
65,ITEM_BLUE_FLUTE,,,100,,0,0,30,0,0,31,0,,,,,POCKET_BATTLE_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_STATUS_HEALERS,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
66,ITEM_YELLOW_FLUTE,,,200,,0,0,30,0,0,31,0,,,,,POCKET_BATTLE_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_STATUS_HEALERS,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
67,ITEM_RED_FLUTE,,,300,,0,0,30,0,0,31,0,,,,,POCKET_BATTLE_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_STATUS_HEALERS,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
